"Departamento","Código Departamento","Municipio","Código Municipio","Programa","Año de asignacion","No. SFV Asignados","Valor Asignado","Tipo de suelo"
"CASANARE","85","YOPAL","85,001","Mi Casa Ya","2,022","148","3,133,534,680","URBANO"
"CASANARE","85","YOPAL","85,001","Mi Casa Ya","2,023","67","1,740,000,000","URBANO"
"CASANARE","85","YOPAL","85,001","Mi Casa Ya","2,024","51","1,586,000,000","URBANO"
"CASANARE","85","YOPAL","85,001","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"CAUCA","19","MERCADERES","19,450","Mi Casa Ya","2,022","39","1,119,023,120","URBANO"
"CAUCA","19","MERCADERES","19,450","Mi Casa Ya","2,023","5","162,400,000","URBANO"
"CAUCA","19","MERCADERES","19,450","Mi Casa Ya","2,024","14","533,000,000","URBANO"
"CAUCA","19","MIRANDA","19,455","Mi Casa Ya","2,022","2","40,000,000","URBANO"
"CAUCA","19","MIRANDA","19,455","Mi Casa Ya","2,023","10","243,600,000","URBANO"
"CAUCA","19","MIRANDA","19,455","Mi Casa Ya","2,024","5","156,000,000","URBANO"
"CAUCA","19","PATIA (EL BORDO)","19,532","Mi Casa Ya","2,022","1","30,000,000","URBANO"
"CAUCA","19","PIENDAMO","19,548","Mi Casa Ya","2,022","3","80,000,000","URBANO"
"CAUCA","19","PIENDAMO","19,548","Mi Casa Ya","2,023","3","69,600,000","URBANO"
"CAUCA","19","POPAYAN","19,001","Mi Casa Ya","2,022","681","17,219,067,900","URBANO"
"CAUCA","19","POPAYAN","19,001","Mi Casa Ya","2,023","1,101","34,301,200,000","URBANO"
"CAUCA","19","POPAYAN","19,001","Mi Casa Ya","2,024","841","29,510,000,000","URBANO"
"CAUCA","19","POPAYAN","19,001","Mi Casa Ya","2,025","29","1,153,035,000","URBANO"
"CAUCA","19","PUERTO TEJADA","19,573","Mi Casa Ya","2,022","343","8,274,742,760","URBANO"
"CAUCA","19","PUERTO TEJADA","19,573","Mi Casa Ya","2,023","149","4,744,400,000","URBANO"
"CAUCA","19","PUERTO TEJADA","19,573","Mi Casa Ya","2,024","736","25,701,000,000","URBANO"
"CAUCA","19","PUERTO TEJADA","19,573","Mi Casa Ya","2,025","560","22,263,540,000","URBANO"
"CAUCA","19","SANTANDER DE QUILICHAO","19,698","Mi Casa Ya","2,022","73","1,730,666,180","URBANO"
"CAUCA","19","SANTANDER DE QUILICHAO","19,698","Mi Casa Ya","2,023","130","4,118,000,000","URBANO"
"CAUCA","19","SANTANDER DE QUILICHAO","19,698","Mi Casa Ya","2,024","18","572,000,000","URBANO"
"CAUCA","19","VILLA RICA","19,845","Mi Casa Ya","2,022","18","448,170,520","URBANO"
"CAUCA","19","VILLA RICA","19,845","Mi Casa Ya","2,023","10","348,000,000","URBANO"
"CAUCA","19","VILLA RICA","19,845","Mi Casa Ya","2,024","9","338,000,000","URBANO"
"CAUCA","19","VILLA RICA","19,845","Mi Casa Ya","2,025","17","697,515,000","URBANO"
"CESAR","20","AGUACHICA","20,011","Mi Casa Ya","2,022","16","378,170,520","URBANO"
"CESAR","20","AGUACHICA","20,011","Mi Casa Ya","2,023","12","382,800,000","URBANO"
"CESAR","20","AGUACHICA","20,011","Mi Casa Ya","2,024","30","1,040,000,000","URBANO"
"CESAR","20","AGUSTIN CODAZZI","20,013","Mi Casa Ya","2,024","81","2,990,000,000","URBANO"
"CESAR","20","BOSCONIA","20,060","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CESAR","20","BOSCONIA","20,060","Mi Casa Ya","2,024","95","2,470,000,000","URBANO"
"CESAR","20","BOSCONIA","20,060","Mi Casa Ya","2,025","2","56,940,000","URBANO"
"CESAR","20","ROBLES (LA PAZ)","20,621","Mi Casa Ya","2,022","12","360,000,000","URBANO"
"CESAR","20","ROBLES (LA PAZ)","20,621","Mi Casa Ya","2,023","25","870,000,000","URBANO"
"CESAR","20","ROBLES (LA PAZ)","20,621","Mi Casa Ya","2,024","15","546,000,000","URBANO"
"CESAR","20","SAN DIEGO","20,750","Mi Casa Ya","2,022","2","60,000,000","URBANO"
"CESAR","20","SAN DIEGO","20,750","Mi Casa Ya","2,023","6","208,800,000","URBANO"
"CESAR","20","SAN DIEGO","20,750","Mi Casa Ya","2,024","14","546,000,000","URBANO"
"CESAR","20","SAN MARTIN","20,770","Mi Casa Ya","2,022","2","50,000,000","URBANO"
"CESAR","20","SAN MARTIN","20,770","Mi Casa Ya","2,023","63","2,180,800,000","URBANO"
"CESAR","20","SAN MARTIN","20,770","Mi Casa Ya","2,024","18","689,000,000","URBANO"
"CESAR","20","VALLEDUPAR","20,001","Mi Casa Ya","2,022","1,052","27,585,702,280","URBANO"
"CESAR","20","VALLEDUPAR","20,001","Mi Casa Ya","2,023","1,357","45,483,600,000","URBANO"
"CESAR","20","VALLEDUPAR","20,001","Mi Casa Ya","2,024","1,343","48,945,000,000","URBANO"
"CESAR","20","VALLEDUPAR","20,001","Mi Casa Ya","2,025","136","5,466,240,000","URBANO"
"CORDOBA","23","CERETE","23,162","Mi Casa Ya","2,022","103","2,699,565,020","URBANO"
"CORDOBA","23","CERETE","23,162","Mi Casa Ya","2,023","112","3,619,200,000","URBANO"
"CORDOBA","23","CERETE","23,162","Mi Casa Ya","2,024","108","3,822,000,000","URBANO"
"CORDOBA","23","CERETE","23,162","Mi Casa Ya","2,025","3","99,645,000","URBANO"
"CORDOBA","23","CHINU","23,182","Mi Casa Ya","2,022","49","1,378,170,520","URBANO"
"CORDOBA","23","CHINU","23,182","Mi Casa Ya","2,023","13","440,800,000","URBANO"
"CORDOBA","23","CHINU","23,182","Mi Casa Ya","2,024","10","364,000,000","URBANO"
"CORDOBA","23","CIENAGA DE ORO","23,189","Mi Casa Ya","2,025","9","384,345,000","URBANO"
"CORDOBA","23","LORICA","23,417","Mi Casa Ya","2,022","15","348,170,520","URBANO"
"CORDOBA","23","LORICA","23,417","Mi Casa Ya","2,023","13","429,200,000","URBANO"
"CORDOBA","23","LORICA","23,417","Mi Casa Ya","2,024","11","429,000,000","URBANO"
"CORDOBA","23","MOMIL","23,464","Mi Casa Ya","2,023","3","104,400,000","URBANO"
"CORDOBA","23","MONTERIA","23,001","Mi Casa Ya","2,022","495","12,250,231,200","URBANO"
"CORDOBA","23","MONTERIA","23,001","Mi Casa Ya","2,023","648","20,265,200,000","URBANO"
"CORDOBA","23","MONTERIA","23,001","Mi Casa Ya","2,024","369","12,532,000,000","URBANO"
"CORDOBA","23","MONTERIA","23,001","Mi Casa Ya","2,025","5","213,525,000","URBANO"
"CORDOBA","23","PLANETA RICA","23,555","Mi Casa Ya","2,022","3","70,000,000","URBANO"
"CORDOBA","23","PLANETA RICA","23,555","Mi Casa Ya","2,023","2","58,000,000","URBANO"
"CORDOBA","23","SAHAGUN","23,660","Mi Casa Ya","2,022","12","282,619,940","URBANO"
"CORDOBA","23","SAHAGUN","23,660","Mi Casa Ya","2,023","9","290,000,000","URBANO"
"CORDOBA","23","SAHAGUN","23,660","Mi Casa Ya","2,024","41","1,456,000,000","URBANO"
"CORDOBA","23","SAHAGUN","23,660","Mi Casa Ya","2,025","14","569,400,000","URBANO"
"CORDOBA","23","TIERRALTA","23,807","Mi Casa Ya","2,023","11","348,000,000","URBANO"
"CORDOBA","23","TIERRALTA","23,807","Mi Casa Ya","2,024","7","260,000,000","URBANO"
"CUNDINAMARCA","25","ANAPOIMA","25,035","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CUNDINAMARCA","25","ANAPOIMA","25,035","Mi Casa Ya","2,024","6","156,000,000","URBANO"
"CUNDINAMARCA","25","APULO","25,599","Mi Casa Ya","2,022","23","456,341,040","URBANO"
"CUNDINAMARCA","25","APULO","25,599","Mi Casa Ya","2,023","6","139,200,000","URBANO"
"CUNDINAMARCA","25","APULO","25,599","Mi Casa Ya","2,024","33","871,000,000","URBANO"
"CUNDINAMARCA","25","BOJACA","25,099","Mi Casa Ya","2,023","1","23,200,000","URBANO"
"CUNDINAMARCA","25","BOJACA","25,099","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"CUNDINAMARCA","25","CAJICA","25,126","Mi Casa Ya","2,022","84","1,678,170,520","URBANO"
"CUNDINAMARCA","25","CAJICA","25,126","Mi Casa Ya","2,023","46","1,078,800,000","URBANO"
"CUNDINAMARCA","25","CAJICA","25,126","Mi Casa Ya","2,024","31","806,000,000","URBANO"
"CUNDINAMARCA","25","CAJICA","25,126","Mi Casa Ya","2,025","68","1,935,960,000","URBANO"
"CUNDINAMARCA","25","CAPARRAPI","25,148","Mi Casa Ya","2,022","4","120,000,000","URBANO"
"CUNDINAMARCA","25","CHIA","25,175","Mi Casa Ya","2,022","130","2,555,115,600","URBANO"
"CUNDINAMARCA","25","CHIA","25,175","Mi Casa Ya","2,023","297","6,925,200,000","URBANO"
"CUNDINAMARCA","25","CHIA","25,175","Mi Casa Ya","2,024","335","8,723,000,000","URBANO"
"CUNDINAMARCA","25","CHIA","25,175","Mi Casa Ya","2,025","3","85,410,000","URBANO"
"CUNDINAMARCA","25","CHOCONTA","25,183","Mi Casa Ya","2,022","34","700,000,000","URBANO"
"CUNDINAMARCA","25","CHOCONTA","25,183","Mi Casa Ya","2,023","16","382,800,000","URBANO"
"CUNDINAMARCA","25","CHOCONTA","25,183","Mi Casa Ya","2,024","8","221,000,000","URBANO"
"CUNDINAMARCA","25","COTA","25,214","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"CUNDINAMARCA","25","CUCUNUBA","25,224","Mi Casa Ya","2,022","2","40,000,000","URBANO"
"CUNDINAMARCA","25","CUCUNUBA","25,224","Mi Casa Ya","2,023","13","301,600,000","URBANO"
"CUNDINAMARCA","25","CUCUNUBA","25,224","Mi Casa Ya","2,024","18","468,000,000","URBANO"
"CUNDINAMARCA","25","CUCUNUBA","25,224","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"CUNDINAMARCA","25","EL COLEGIO","25,245","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CUNDINAMARCA","25","EL COLEGIO","25,245","Mi Casa Ya","2,023","5","116,000,000","URBANO"
"CUNDINAMARCA","25","EL COLEGIO","25,245","Mi Casa Ya","2,024","41","1,079,000,000","URBANO"
"CUNDINAMARCA","25","EL COLEGIO","25,245","Mi Casa Ya","2,025","3","85,410,000","URBANO"
"CUNDINAMARCA","25","EL ROSAL","25,260","Mi Casa Ya","2,022","161","3,215,364,160","URBANO"
"CUNDINAMARCA","25","EL ROSAL","25,260","Mi Casa Ya","2,023","333","7,737,200,000","URBANO"
"CUNDINAMARCA","25","EL ROSAL","25,260","Mi Casa Ya","2,024","243","6,357,000,000","URBANO"
"CUNDINAMARCA","25","EL ROSAL","25,260","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"CUNDINAMARCA","25","FACATATIVA","25,269","Mi Casa Ya","2,022","48","949,023,120","URBANO"
"CUNDINAMARCA","25","FACATATIVA","25,269","Mi Casa Ya","2,023","3","69,600,000","URBANO"
"CUNDINAMARCA","25","FACATATIVA","25,269","Mi Casa Ya","2,024","3","78,000,000","URBANO"
"CUNDINAMARCA","25","FUNZA","25,286","Mi Casa Ya","2,022","4","78,170,520","URBANO"
"CUNDINAMARCA","25","FUNZA","25,286","Mi Casa Ya","2,023","122","2,830,400,000","URBANO"
"CUNDINAMARCA","25","FUNZA","25,286","Mi Casa Ya","2,024","214","5,590,000,000","URBANO"
"CUNDINAMARCA","25","FUNZA","25,286","Mi Casa Ya","2,025","4","113,880,000","URBANO"
"CUNDINAMARCA","25","FUSAGASUGA","25,290","Mi Casa Ya","2,022","98","1,955,364,160","URBANO"
"CUNDINAMARCA","25","FUSAGASUGA","25,290","Mi Casa Ya","2,023","83","1,925,600,000","URBANO"
"CUNDINAMARCA","25","FUSAGASUGA","25,290","Mi Casa Ya","2,024","48","1,274,000,000","URBANO"
"CUNDINAMARCA","25","GACHANCIPA","25,295","Mi Casa Ya","2,022","82","1,619,875,720","URBANO"
"CUNDINAMARCA","25","GACHANCIPA","25,295","Mi Casa Ya","2,023","105","2,436,000,000","URBANO"
"CUNDINAMARCA","25","GACHANCIPA","25,295","Mi Casa Ya","2,024","17","442,000,000","URBANO"
"CUNDINAMARCA","25","GIRARDOT","25,307","Mi Casa Ya","2,022","471","9,442,975,420","URBANO"
"CUNDINAMARCA","25","GIRARDOT","25,307","Mi Casa Ya","2,023","125","2,934,800,000","URBANO"
"CUNDINAMARCA","25","GIRARDOT","25,307","Mi Casa Ya","2,024","63","1,716,000,000","URBANO"
"CUNDINAMARCA","25","GIRARDOT","25,307","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"CUNDINAMARCA","25","GUASCA","25,322","Mi Casa Ya","2,022","10","211,767,340","URBANO"
"CUNDINAMARCA","25","LA CALERA","25,377","Mi Casa Ya","2,022","72","1,405,239,880","URBANO"
"CUNDINAMARCA","25","LA CALERA","25,377","Mi Casa Ya","2,023","32","742,400,000","URBANO"
"CUNDINAMARCA","25","LA CALERA","25,377","Mi Casa Ya","2,024","8","208,000,000","URBANO"
"CUNDINAMARCA","25","LA MESA","25,386","Mi Casa Ya","2,022","33","670,852,600","URBANO"
"CUNDINAMARCA","25","LA MESA","25,386","Mi Casa Ya","2,023","3","81,200,000","URBANO"
"CUNDINAMARCA","25","LA MESA","25,386","Mi Casa Ya","2,024","7","182,000,000","URBANO"
"CUNDINAMARCA","25","MADRID","25,430","Mi Casa Ya","2,022","687","13,730,231,200","URBANO"
"CUNDINAMARCA","25","MADRID","25,430","Mi Casa Ya","2,023","354","8,236,000,000","URBANO"
"CUNDINAMARCA","25","MADRID","25,430","Mi Casa Ya","2,024","334","8,736,000,000","URBANO"
"CUNDINAMARCA","25","MADRID","25,430","Mi Casa Ya","2,025","3","85,410,000","URBANO"
"CUNDINAMARCA","25","MOSQUERA","25,473","Mi Casa Ya","2,022","34","647,069,360","URBANO"
"CUNDINAMARCA","25","MOSQUERA","25,473","Mi Casa Ya","2,023","419","9,720,800,000","URBANO"
"CUNDINAMARCA","25","MOSQUERA","25,473","Mi Casa Ya","2,024","137","3,562,000,000","URBANO"
"CUNDINAMARCA","25","NEMOCON","25,486","Mi Casa Ya","2,022","120","2,392,682,080","URBANO"
"CUNDINAMARCA","25","NEMOCON","25,486","Mi Casa Ya","2,023","46","1,067,200,000","URBANO"
"CUNDINAMARCA","25","NEMOCON","25,486","Mi Casa Ya","2,024","289","7,540,000,000","URBANO"
"CUNDINAMARCA","25","NEMOCON","25,486","Mi Casa Ya","2,025","3","85,410,000","URBANO"
"CUNDINAMARCA","25","NILO","25,488","Mi Casa Ya","2,022","60","1,201,705,200","URBANO"
"CUNDINAMARCA","25","PACHO","25,513","Mi Casa Ya","2,022","2","40,000,000","URBANO"
"CUNDINAMARCA","25","PACHO","25,513","Mi Casa Ya","2,023","3","66,400,000","URBANO"
"CUNDINAMARCA","25","PACHO","25,513","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"CUNDINAMARCA","25","PUERTO SALGAR","25,572","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CUNDINAMARCA","25","RICAURTE","25,612","Mi Casa Ya","2,022","185","3,735,177,740","URBANO"
"CUNDINAMARCA","25","RICAURTE","25,612","Mi Casa Ya","2,023","49","1,156,800,000","URBANO"
"CUNDINAMARCA","25","RICAURTE","25,612","Mi Casa Ya","2,024","71","1,872,000,000","URBANO"
"CUNDINAMARCA","25","RICAURTE","25,612","Mi Casa Ya","2,025","3","85,410,000","URBANO"
"CUNDINAMARCA","25","SIBATE","25,740","Mi Casa Ya","2,022","3","58,170,520","URBANO"
"CUNDINAMARCA","25","SIBATE","25,740","Mi Casa Ya","2,023","3","69,600,000","URBANO"
"CUNDINAMARCA","25","SIBATE","25,740","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"CUNDINAMARCA","25","SILVANIA","25,743","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CUNDINAMARCA","25","SILVANIA","25,743","Mi Casa Ya","2,023","2","46,400,000","URBANO"
"CUNDINAMARCA","25","SILVANIA","25,743","Mi Casa Ya","2,024","2","52,000,000","URBANO"
"CUNDINAMARCA","25","SIMIJACA","25,745","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CUNDINAMARCA","25","SIMIJACA","25,745","Mi Casa Ya","2,023","2","58,000,000","URBANO"
"CUNDINAMARCA","25","SIMIJACA","25,745","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"CUNDINAMARCA","25","SOACHA","25,754","Mi Casa Ya","2,022","3,409","68,014,877,100","URBANO"
"CUNDINAMARCA","25","SOACHA","25,754","Mi Casa Ya","2,023","1,286","30,044,000,000","URBANO"
"CUNDINAMARCA","25","SOACHA","25,754","Mi Casa Ya","2,024","731","19,045,000,000","URBANO"
"CUNDINAMARCA","25","SOACHA","25,754","Mi Casa Ya","2,025","26","740,220,000","URBANO"
"CUNDINAMARCA","25","SOPO","25,758","Mi Casa Ya","2,024","183","4,771,000,000","URBANO"
"CUNDINAMARCA","25","SOPO","25,758","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"CUNDINAMARCA","25","TABIO","25,785","Mi Casa Ya","2,022","4","87,255,780","URBANO"
"CUNDINAMARCA","25","TENJO","25,799","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CUNDINAMARCA","25","TOCAIMA","25,815","Mi Casa Ya","2,022","45","950,000,000","URBANO"
"CUNDINAMARCA","25","TOCAIMA","25,815","Mi Casa Ya","2,023","1","23,200,000","URBANO"
"CUNDINAMARCA","25","TOCAIMA","25,815","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"CUNDINAMARCA","25","TOCANCIPA","25,817","Mi Casa Ya","2,022","1,223","24,213,189,260","URBANO"
"CUNDINAMARCA","25","TOCANCIPA","25,817","Mi Casa Ya","2,023","163","3,793,200,000","URBANO"
"CUNDINAMARCA","25","TOCANCIPA","25,817","Mi Casa Ya","2,024","145","3,822,000,000","URBANO"
"CUNDINAMARCA","25","TOCANCIPA","25,817","Mi Casa Ya","2,025","8","227,760,000","URBANO"
"CUNDINAMARCA","25","VILLAPINZON","25,873","Mi Casa Ya","2,022","44","940,852,600","URBANO"
"CUNDINAMARCA","25","VILLETA","25,875","Mi Casa Ya","2,022","179","3,585,115,600","URBANO"
"CUNDINAMARCA","25","VILLETA","25,875","Mi Casa Ya","2,023","1","23,200,000","URBANO"
"CUNDINAMARCA","25","VILLETA","25,875","Mi Casa Ya","2,024","8","208,000,000","URBANO"
"CUNDINAMARCA","25","ZIPAQUIRA","25,899","Mi Casa Ya","2,022","573","11,408,091,020","URBANO"
"CUNDINAMARCA","25","ZIPAQUIRA","25,899","Mi Casa Ya","2,023","361","8,375,200,000","URBANO"
"CUNDINAMARCA","25","ZIPAQUIRA","25,899","Mi Casa Ya","2,024","403","10,530,000,000","URBANO"
"CUNDINAMARCA","25","ZIPAQUIRA","25,899","Mi Casa Ya","2,025","5","156,585,000","URBANO"
"GUAINIA","94","INIRIDA","94,001","Mi Casa Ya","2,023","1","23,200,000","URBANO"
"GUAINIA","94","INIRIDA","94,001","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"GUAVIARE","95","EL RETORNO","95,025","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"GUAVIARE","95","SAN JOSE DEL GUAVIARE","95,001","Mi Casa Ya","2,022","64","1,542,619,940","URBANO"
"GUAVIARE","95","SAN JOSE DEL GUAVIARE","95,001","Mi Casa Ya","2,023","79","2,366,400,000","URBANO"
"GUAVIARE","95","SAN JOSE DEL GUAVIARE","95,001","Mi Casa Ya","2,024","39","1,261,000,000","URBANO"
"GUAVIARE","95","SAN JOSE DEL GUAVIARE","95,001","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"HUILA","41","ALGECIRAS","41,020","Mi Casa Ya","2,022","8","234,511,560","URBANO"
"HUILA","41","ALGECIRAS","41,020","Mi Casa Ya","2,023","4","139,200,000","URBANO"
"HUILA","41","ALGECIRAS","41,020","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"HUILA","41","CAMPOALEGRE","41,132","Mi Casa Ya","2,023","6","174,000,000","URBANO"
"HUILA","41","CAMPOALEGRE","41,132","Mi Casa Ya","2,024","8","273,000,000","URBANO"
"HUILA","41","GARZON","41,298","Mi Casa Ya","2,022","22","524,449,420","URBANO"
"HUILA","41","GARZON","41,298","Mi Casa Ya","2,023","4","127,600,000","RURAL"
"HUILA","41","GARZON","41,298","Mi Casa Ya","2,023","3","81,200,000","URBANO"
"HUILA","41","GARZON","41,298","Mi Casa Ya","2,024","7","260,000,000","RURAL"
"HUILA","41","GARZON","41,298","Mi Casa Ya","2,024","5","143,000,000","URBANO"
"HUILA","41","GIGANTE","41,306","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"HUILA","41","GIGANTE","41,306","Mi Casa Ya","2,023","1","34,800,000","URBANO"
"HUILA","41","GIGANTE","41,306","Mi Casa Ya","2,024","5","195,000,000","URBANO"
"HUILA","41","GIGANTE","41,306","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"HUILA","41","ISNOS","41,359","Mi Casa Ya","2,023","65","2,088,000,000","URBANO"
"HUILA","41","ISNOS","41,359","Mi Casa Ya","2,024","25","884,000,000","URBANO"
"HUILA","41","LA ARGENTINA","41,378","Mi Casa Ya","2,022","3","80,000,000","URBANO"
"HUILA","41","LA ARGENTINA","41,378","Mi Casa Ya","2,023","1","34,800,000","URBANO"
"HUILA","41","LA ARGENTINA","41,378","Mi Casa Ya","2,024","1","39,000,000","URBANO"
"HUILA","41","LA PLATA","41,396","Mi Casa Ya","2,022","37","794,449,420","URBANO"
"HUILA","41","LA PLATA","41,396","Mi Casa Ya","2,023","90","2,923,200,000","URBANO"
"HUILA","41","LA PLATA","41,396","Mi Casa Ya","2,024","96","3,432,000,000","URBANO"
"HUILA","41","NEIVA","41,001","Mi Casa Ya","2,022","565","13,004,307,780","URBANO"
"HUILA","41","NEIVA","41,001","Mi Casa Ya","2,023","685","19,963,600,000","URBANO"
"HUILA","41","NEIVA","41,001","Mi Casa Ya","2,024","479","14,716,000,000","URBANO"
"HUILA","41","NEIVA","41,001","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"HUILA","41","PALERMO","41,524","Mi Casa Ya","2,022","401","9,677,984,100","URBANO"
"HUILA","41","PALERMO","41,524","Mi Casa Ya","2,023","268","8,340,400,000","URBANO"
"HUILA","41","PALERMO","41,524","Mi Casa Ya","2,024","262","8,879,000,000","URBANO"
"HUILA","41","PALERMO","41,524","Mi Casa Ya","2,025","10","355,875,000","URBANO"
"HUILA","41","PITAL","41,548","Mi Casa Ya","2,022","35","1,050,000,000","URBANO"
"HUILA","41","PITAL","41,548","Mi Casa Ya","2,023","6","208,800,000","URBANO"
"HUILA","41","PITAL","41,548","Mi Casa Ya","2,024","1","39,000,000","URBANO"
"HUILA","41","PITALITO","41,551","Mi Casa Ya","2,022","297","8,017,424,840","URBANO"
"HUILA","41","PITALITO","41,551","Mi Casa Ya","2,023","216","6,600,400,000","URBANO"
"HUILA","41","PITALITO","41,551","Mi Casa Ya","2,024","488","16,757,000,000","URBANO"
"HUILA","41","PITALITO","41,551","Mi Casa Ya","2,025","4","142,350,000","URBANO"
"HUILA","41","RIVERA","41,615","Mi Casa Ya","2,022","104","2,918,108,380","URBANO"
"HUILA","41","RIVERA","41,615","Mi Casa Ya","2,023","68","2,142,800,000","URBANO"
"HUILA","41","RIVERA","41,615","Mi Casa Ya","2,024","67","2,366,000,000","URBANO"
"HUILA","41","RIVERA","41,615","Mi Casa Ya","2,025","11","441,285,000","URBANO"
"HUILA","41","SAN AGUSTIN","41,668","Mi Casa Ya","2,023","1","34,800,000","URBANO"
"HUILA","41","SAN AGUSTIN","41,668","Mi Casa Ya","2,024","68","2,548,000,000","URBANO"
"HUILA","41","SAN AGUSTIN","41,668","Mi Casa Ya","2,025","2","85,410,000","URBANO"
"LA GUAJIRA","44","BARRANCAS","44,078","Mi Casa Ya","2,022","22","510,790,460","URBANO"
"LA GUAJIRA","44","BARRANCAS","44,078","Mi Casa Ya","2,023","10","313,200,000","URBANO"
"LA GUAJIRA","44","BARRANCAS","44,078","Mi Casa Ya","2,024","14","429,000,000","URBANO"
"LA GUAJIRA","44","MAICAO","44,430","Mi Casa Ya","2,022","7","134,511,560","URBANO"
"LA GUAJIRA","44","MAICAO","44,430","Mi Casa Ya","2,024","5","182,000,000","URBANO"
"LA GUAJIRA","44","RIOHACHA","44,001","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"LA GUAJIRA","44","RIOHACHA","44,001","Mi Casa Ya","2,023","6","150,800,000","URBANO"
"LA GUAJIRA","44","RIOHACHA","44,001","Mi Casa Ya","2,024","39","1,105,000,000","URBANO"
"LA GUAJIRA","44","SAN JUAN DEL CESAR","44,650","Mi Casa Ya","2,022","42","898,046,240","URBANO"
"LA GUAJIRA","44","SAN JUAN DEL CESAR","44,650","Mi Casa Ya","2,023","47","1,438,400,000","URBANO"
"LA GUAJIRA","44","SAN JUAN DEL CESAR","44,650","Mi Casa Ya","2,024","34","1,118,000,000","URBANO"
"LA GUAJIRA","44","SAN JUAN DEL CESAR","44,650","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"MAGDALENA","47","ARACATACA","47,053","Mi Casa Ya","2,022","2","50,000,000","URBANO"
"MAGDALENA","47","EL BANCO","47,245","Mi Casa Ya","2,022","27","697,984,100","URBANO"
"MAGDALENA","47","EL BANCO","47,245","Mi Casa Ya","2,023","7","220,400,000","URBANO"
"MAGDALENA","47","EL BANCO","47,245","Mi Casa Ya","2,024","2","78,000,000","URBANO"
"MAGDALENA","47","SANTA MARTA","47,001","Mi Casa Ya","2,022","884","22,810,586,680","URBANO"
"MAGDALENA","47","SANTA MARTA","47,001","Mi Casa Ya","2,023","870","27,480,400,000","URBANO"
"MAGDALENA","47","SANTA MARTA","47,001","Mi Casa Ya","2,024","231","7,592,000,000","URBANO"
"MAGDALENA","47","SANTA MARTA","47,001","Mi Casa Ya","2,025","2","85,410,000","URBANO"
"MAGDALENA","47","ZONA BANANERA","47,980","Mi Casa Ya","2,023","9","313,200,000","URBANO"
"MAGDALENA","47","ZONA BANANERA","47,980","Mi Casa Ya","2,024","12","390,000,000","URBANO"
"META","50","ACACIAS","50,006","Mi Casa Ya","2,022","122","3,096,278,900","URBANO"
"META","50","ACACIAS","50,006","Mi Casa Ya","2,023","129","3,997,200,000","URBANO"
"META","50","ACACIAS","50,006","Mi Casa Ya","2,024","45","1,313,000,000","URBANO"
"META","50","ACACIAS","50,006","Mi Casa Ya","2,025","2","56,940,000","URBANO"
"META","50","BARRANCA DE UPIA","50,110","Mi Casa Ya","2,022","2","40,000,000","URBANO"
"META","50","BARRANCA DE UPIA","50,110","Mi Casa Ya","2,023","7","208,800,000","URBANO"
"META","50","BARRANCA DE UPIA","50,110","Mi Casa Ya","2,024","23","793,000,000","URBANO"
"META","50","CUBARRAL","50,223","Mi Casa Ya","2,022","3","65,426,300","URBANO"
"META","50","CUBARRAL","50,223","Mi Casa Ya","2,023","2","69,600,000","URBANO"
"META","50","GRANADA","50,313","Mi Casa Ya","2,022","112","2,978,836,700","URBANO"
"META","50","GRANADA","50,313","Mi Casa Ya","2,023","69","2,331,600,000","URBANO"
"META","50","GRANADA","50,313","Mi Casa Ya","2,024","95","3,588,000,000","URBANO"
"META","50","GRANADA","50,313","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"META","50","LEJANIAS","50,400","Mi Casa Ya","2,022","12","312,682,080","URBANO"
"META","50","LEJANIAS","50,400","Mi Casa Ya","2,023","9","290,000,000","URBANO"
"META","50","PUERTO LOPEZ","50,573","Mi Casa Ya","2,022","9","187,255,780","URBANO"
